movie_id,title,overview,subject,keywords,cast,crew,recom
41283,Faster,"Driver (Dwayne Johnson) has spent the last 10 years in prison planning revenge for the murder of his brother. Now that Driver is free to carry out his deadly plan only two men stand in his way- Billy Bob Thornton plays a veteran cop and Oliver Jackson-Cohen, a crazy hitman. With those two close on his trail, Driver races to carry out his mission as the mystery surrounding his brothers murder deepens.",Crime Drama Action Thriller,,DwayneJohnson BillyBobThornton MaggieGrace,"GeorgeTillman,Jr.","[41283, 361505, 68924, 1590, 19615, 10592, 98, 15556, 44147, 10685, 204082, 134374, 1535, 26171, 36584, 746, 3131, 9621, 37950, 13223, 37233, 1494, 2013, 8968, 22947, 15394, 1930, 14778, 215918, 27569, 13536, 2289, 36825, 9625, 13056, 11499, 231576, 37165, 36557, 74465, 45138, 111, 50725, 11404, 10477, 46252, 49081, 117251, 10138, 161]"
41317,Caravans,"This epic adventure-drama based on James Michener's best-selling novel concerns a young American embassy official who is sent into the Middle-Eastern desert to find the missing daughter of a US Senator. The young woman has left her husband, a Colonel in the Shadom - she was his number two wife - and has opted for the lifestyle of a nomadic tribe. When the diplomat locates the girl he joins the caravan and attempts to persuade the girl to return.",Action Adventure Drama Romance,,AnthonyQuinn JenniferO'Neill MichaelSarrazin,JamesFargo,"[41317, 29514, 10353, 89708, 24973, 46256, 40862, 264656, 39183, 9289, 6968, 14902, 1808, 593, 22617, 21283, 37737, 61984, 89540, 319069, 8982, 48035, 1123, 642, 142132, 7446, 38543, 13260, 7509, 8357, 10281, 181533, 10179, 5900, 36549, 2133, 134371, 71157, 312793, 64328, 309, 34813, 83686, 205775, 18320, 11165, 62677, 152747, 16158, 13785]"
41382,Lottery Ticket,Kevin Carson is a young man living in the projects who has to survive a three-day weekend after his opportunistic neighbors find out he's holding a winning lottery ticket worth $370 million,Comedy,,ShadMoss BrandonT.Jackson NaturiNaughton,ErikWhite,"[41382, 33468, 211086, 113947, 813, 2493, 33155, 3080, 48035, 13497, 77, 49948, 783, 82690, 12079, 20337, 9473, 576, 87502, 496, 26390, 44594, 24748, 881, 83666, 31163, 15239, 3089, 18885, 156022, 41508, 152747, 10715, 54580, 13950, 14425, 18570, 17768, 129139, 169917, 43653, 253306, 280871, 7553, 12144, 126319, 268171, 17139, 595, 8953]"
41402,Let Me In,A bullied young boy befriends a young female vampire who lives in secrecy with her guardian. A remake of the movie “Let The Right One In” which was an adaptation of a book.,Drama Horror Mystery,vampire childvampire remake bully youngboy biting deadboy hammerhorror 1980s,KodiSmit-McPhee Chlou00ebGraceMoretz RichardJenkins,MattReeves,"[41402, 14574, 2841, 409, 45226, 113464, 230266, 29715, 231, 10586, 11619, 41216, 253412, 36648, 10655, 253626, 36819, 9916, 54580, 11027, 173, 109424, 11257, 44092, 97430, 549, 44264, 82675, 9884, 3683, 6521, 328111, 48463, 9311, 11918, 8741, 12509, 85, 12228, 44944, 26843, 31166, 11596, 70436, 225235, 3082, 80278, 25983, 2211, 217]"
41436,Paranormal Activity 2,"Just as Dan and Kristi welcome a newborn baby into their home, a demonic presence begins terrorizing them, tearing apart their perfect world and turning it into an inescapable nightmare. Security cameras capture the torment, making every minute horrifyingly real.",Horror Thriller,ouijaboard haunting demonicpossession foundfootage duringcreditsstinger,KatieFeatherston DavidBierend BrianBoland,TodWilliams,"[41436, 16523, 15389, 38810, 10357, 692, 26390, 286939, 112937, 113947, 35, 9718, 27380, 658, 2018, 38428, 48340, 2493, 11313, 473, 17654, 704, 246449, 13007, 38778, 63006, 76489, 277216, 12, 10496, 157909, 943, 13403, 296099, 9473, 55616, 756, 7913, 123678, 205321, 2266, 20083, 2395, 27686, 18570, 253306, 1378, 14811, 68818, 597]"
41439,Saw: The Final Chapter,"As a deadly battle rages over Jigsaw's brutal legacy, a group of Jigsaw survivors gathers to seek the support of self-help guru and fellow survivor Bobby Dagen, a man whose own dark secrets unleash a new wave of terror.",Horror Crime,survivor violence selfhelpguru tricycle prostheticarm pigmask 3d,TobinBell CostasMandylor BetsyRussell,KevinGreutert,"[41439, 70160, 43947, 174362, 3082, 18841, 7347, 1808, 42345, 10545, 4012, 9045, 59108, 14811, 8869, 48171, 37206, 92591, 652, 9902, 23963, 9099, 10375, 15049, 242582, 12246, 58428, 8202, 13184, 11495, 157354, 9829, 69270, 16448, 69382, 11804, 70436, 11323, 8810, 14271, 11831, 40862, 16642, 6968, 225235, 185008, 11351, 11620, 27581, 18]"
41446,Scream 4,"Sidney Prescott, now the author of a self-help book, returns home to Woodsboro on the last stop of her book tour. There she reconnects with Sheriff Dewey and Gale, who are now married, as well as her cousin Jill and her Aunt Kate. Unfortunately, Sidney's appearance also brings about the return of Ghostface, putting Sidney, Gale, and Dewey, along with Jill, her friends, and the whole town of Woodsboro in danger.",Horror Mystery,sheriff book knife horror rescue author maskedkiller hospital corpse,DavidArquette NeveCampbell CourteneyCox,WesCraven,"[41446, 4234, 13751, 63020, 19265, 217, 6519, 61012, 30246, 72710, 1999, 75531, 125123, 818, 16290, 953, 39269, 10844, 588, 3078, 6282, 1957, 27576, 11132, 1735, 15208, 1255, 11665, 18530, 817, 274, 12837, 310569, 55301, 4233, 23398, 1792, 928, 957, 11361, 9488, 101267, 308529, 16608, 98, 1734, 60304, 9567, 38167, 5178]"
41469,Next Stop Wonderland,A lighthearted story about a man and a woman who seem destined to be together... and the hilarious chain of accidents that seem determined to keep them apart!,Comedy Drama Romance,independentfilm,HopeDavis PhilipSeymourHoffman HollandTaylor,BradAnderson,"[41469, 203801, 258509, 37786, 12621, 10533, 56292, 2289, 18550, 10564, 40658, 98, 10416, 1246, 12403, 866, 121826, 1887, 34341, 10003, 29461, 22796, 5178, 21301, 86549, 43959, 49444, 9440, 9610, 22972, 11036, 14846, 22949, 9072, 12211, 31582, 37724, 9654, 205588, 8961, 47088, 62177, 20455, 9737, 152742, 9344, 33870, 19344, 41515, 12620]"
41479,The Joneses,"A seemingly perfect family moves into a suburban neighborhood, but when it comes to the truth as to why they're living there, they don't exactly come clean with their neighbors.",Comedy Drama,independentfilm duringcreditsstinger,DavidDuchovny DemiMoore AmberHeard,DerrickBorte,"[41479, 21014, 80035, 24066, 37786, 19585, 9449, 395, 331592, 48340, 172385, 118612, 5722, 64686, 11165, 292, 46435, 9034, 657, 16653, 109451, 18475, 64328, 10153, 125263, 57120, 8872, 67660, 55123, 595, 16337, 9587, 73511, 330770, 10217, 88641, 17710, 7913, 128, 14635, 10416, 94329, 630, 9447, 6282, 9598, 6068, 17130, 38717, 22488]"
41488,The Statement,"The film is set in France in the 1990s, the French were defeated by the Germans early in World War II, an armistice was signed in 1940 which effectively split France into a German occupied part in the North and a semi-independent part in the south which became known as Vichy France. In reality the Vichy government was a puppet regime controlled by the Germans. Part of the agreement was that the Vichy Government would assist with the 'cleansing' of Jews from France. The Vichy government formed a police force called the Milice, who worked with the Germans...",Drama Thriller,,MichaelCaine TildaSwinton JeremyNortham,NormanJewison,"[41488, 8982, 14631, 39183, 5902, 11973, 335778, 13260, 87093, 22617, 18947, 25388, 18840, 9833, 889, 2787, 9387, 29514, 23330, 10781, 48382, 9289, 216282, 11683, 11249, 10982, 9549, 54518, 122917, 84401, 10397, 82682, 12096, 45881, 16290, 14292, 19489, 71157, 429, 10707, 9072, 1880, 28932, 10353, 13460, 11228, 14869, 9388, 14283, 1687]"
41508,Fateless,"An Hungarian youth comes of age at Buchenwald during World War II. György Köves is 14, the son of a merchant who's sent to a forced labor camp. After his father's departure, György gets a job at a brickyard; his bus is stopped and its Jewish occupants sent to camps. There, György find camaraderie, suffering, cruelty, illness, and death. He hears advice on preserving one's dignity and self-esteem. He discovers hatred. If he does survive and returns to Budapest, what will he find? What is natural; what is it to be a Jew? Sepia, black and white, and color alternate to shade the mood.",War Drama,budapest hungary concentrationcamp worldwarii,MarcellNagy Bu00e9laDu00f3ra Bu00e1lintPu00e9ntek,LajosKoltai,"[41508, 37232, 595, 48035, 328307, 62255, 7913, 117, 112937, 14425, 31163, 10530, 658, 113947, 9473, 318040, 8814, 700, 49948, 2493, 704, 33196, 46435, 201132, 4032, 18570, 34592, 2266, 37056, 21641, 23759, 9783, 17139, 11023, 84188, 19255, 15581, 1878, 38810, 12602, 19495, 12079, 10715, 253306, 13889, 82690, 13198, 387, 323270, 13516]"
41513,The Smurfs,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple, the Smurfs must find a way to get back to their village before Gargamel tracks them down.",Animation Family Adventure Comedy Fantasy,moon magic basedoncomicbook animation goodvsevil smurf blue vortex mischief catandmouse duringcreditsstinger,HankAzaria NeilPatrickHarris JaymaMays,RajaGosnell,"[41513, 77931, 48463, 51540, 80278, 25388, 46332, 14582, 78814, 8741, 48382, 8960, 23330, 39183, 45226, 172385, 133931, 9619, 36046, 642, 205775, 15173, 16158, 18785, 14631, 613, 13001, 9907, 7446, 8871, 608, 950, 9718, 228165, 11619, 13260, 13682, 425, 391, 61752, 62177, 42151, 15017, 45881, 9779, 203801, 19489, 58233, 18900, 254470]"
41515,Yogi Bear,"Jellystone Park has been losing business, so greedy Mayor Brown decides to shut it down and sell the land. That means families will no longer be able to experience the natural beauty of the outdoors -- and, even worse, Yogi and Boo Boo will be tossed out of the only home they've ever known. Faced with his biggest challenge ever, Yogi must prove that he really is ""smarter than the average bear"" as he and Boo Boo join forces with their old nemesis Ranger Smith to find a way to save Jellystone Park from closing forever.",Comedy Family Animation Adventure,picnic sandwich bear 3d yogi,DanAykroyd JustinTimberlake AnnaFaris,EricBrevig,"[41515, 68726, 77931, 98, 22947, 80321, 15208, 244114, 11253, 116149, 928, 9045, 8914, 55180, 27569, 8848, 9336, 1402, 468, 10514, 8053, 286565, 9821, 7350, 12429, 227783, 50538, 22794, 10748, 56292, 20653, 1246, 8359, 13950, 62177, 1880, 9440, 329, 20455, 270946, 23398, 2211, 9042, 10992, 99861, 174, 14635, 202575, 48382, 19457]"
41630,No Strings Attached,"Emma is a busy doctor who sets up a seemingly perfect arrangement when she offers her best friend Adam a relationship with one rule: No strings attached. But when a fling becomes a thing, can sex friends stay best friends?",Comedy Romance,fathersonrelationship casualmeeting studentofmedicine friends valentine malefemalerelationship openrelationship sexualhumor bestfriend casualsex bestfriendsinlove duringcreditsstinger fling fathersonconflict friendswithbenefit,NataliePortman AshtonKutcher KevinKline,IvanReitman,"[41630, 1370, 10425, 55787, 9362, 87502, 55721, 33196, 241251, 10564, 5393, 4584, 9716, 340816, 11313, 9454, 27723, 10314, 338, 312791, 802, 927, 113947, 185008, 380, 8699, 36586, 96, 15092, 13824, 3093, 115, 73511, 35169, 710, 194, 2310, 33217, 26428, 157353, 8848, 16448, 8961, 8293, 10800, 24748, 747, 9824, 11543, 286939]"
41730,Desert Blue,"An academic obsessed with ""roadside attractions"" and his tv-star daughter finally discover the world's largest ice cream cone, the centerpiece for an old gold-rush town struggling to stay on the map. They end up staying longer than expected because of an accident that spilled an unknown cola ingredient all over the highway. They spend the next few days with the various residents of the town which include a teenage girl who loves to blow things up and a boy trying to keep alive his fathers dream of building a beachside resort in the middle of the desert.",Comedy Drama,bomb fire fbi quarantine independentfilm waterpark bonfire explosives four-wheelers soda aqueduct beerbong gianticecreamcone,CaseyAffleck KateHudson BrendanSextonIII,MorganJ.Freeman,"[41730, 39895, 319069, 11620, 8869, 12246, 15049, 84204, 174362, 26672, 10545, 9920, 41216, 10353, 10393, 59108, 142132, 1808, 6519, 16642, 43947, 12901, 39183, 14292, 8293, 2133, 312793, 48171, 34043, 43090, 9273, 62402, 22617, 7509, 38665, 11543, 62677, 225235, 13950, 57612, 40862, 70160, 1497, 77459, 70436, 9448, 109451, 218500, 6020, 9662]"
41733,Due Date,"Peter Highman must scramble across the US in five days to be present for the birth of his first child. He gets off to a bad start when his wallet and luggage are stolen, and put on the 'no-fly' list. Peter embarks on a terrifying journey when he accepts a ride from an actor.",Comedy Drama,highway slacker hitchhiker wallet sunglasses reststop vicodin waffle,RobertDowneyJr. ZachGalifianakis MichelleMonaghan,ToddPhillips,"[41733, 1878, 39513, 21641, 40794, 22972, 211557, 10185, 59981, 18475, 14161, 10197, 48340, 2110, 38717, 37232, 9610, 595, 7913, 264656, 310569, 14284, 23759, 5994, 385736, 10397, 31163, 40658, 34647, 957, 3083, 593, 12555, 2395, 10281, 29595, 222649, 9310, 20337, 7278, 7548, 18734, 380733, 77953, 163, 1722, 7451, 8357, 13889, 72976]"
41823,Mo' Better Blues,"Opens with Bleek as a child learning to play the trumpet, his friends want him to come out and play but mother insists he finish his lessons. Bleek grows into adulthood and forms his own band - The Bleek Gilliam Quartet. The story of Bleek's and Shadow's friendly rivalry on stage which spills into their professional relationship and threatens to tear apart the quartet.",Drama Romance,musical,DenzelWashington SpikeLee WesleySnipes,SpikeLee,"[41823, 8960, 48382, 23168, 276907, 28005, 49517, 11342, 78814, 50538, 20662, 8914, 258509, 23330, 1452, 8053, 11386, 20352, 978, 222649, 9907, 6520, 44826, 152742, 27569, 10138, 98, 87567, 10658, 51540, 20455, 215918, 8358, 101173, 24977, 1360, 1402, 10615, 59917, 46252, 1819, 335778, 608, 18785, 82700, 14631, 44264, 2567, 11622, 17113]"
41830,The Party's Over,"An American businessman visits London and is horrified to discover his nubile teenage daughter has become involved with a gang of thuggish ""beatniks"". Her involvement leads to wild parties, sex, death and necrophilia.",Drama,londonengland beatnik,OliverReed CliffordDavid AnnLynn,GuyHamilton,"[41830, 756, 113947, 4032, 37232, 8435, 7913, 26390, 12657, 84175, 48035, 7735, 328307, 12079, 540, 597, 88036, 27936, 10802, 253306, 24424, 112937, 2009, 15765, 10314, 11011, 33196, 18570, 10950, 293670, 63006, 1911, 244776, 10530, 30596, 9473, 9353, 13198, 2771, 9662, 13403, 31163, 49948, 821, 18892, 23963, 117, 652, 62255, 65057]"
41894,Blood Done Sign My Name,A drama based on the true story in which a black Vietnam-era veteran is allegedly murdered by a local white businessman who is later exonerated. The plot focuses on the role of a local high school teacher and the civil unrest that followed the acquittal.,Drama Crime,,NatalieAlynLind MichaelRooker EmilyAlynLind,JebStuart,"[41894, 89708, 6968, 14902, 7446, 22617, 26672, 38543, 3683, 89540, 218500, 395766, 142132, 152760, 1808, 7509, 21283, 2133, 10533, 245916, 29514, 13516, 62402, 10707, 10982, 30943, 46256, 61984, 18947, 312793, 309, 10179, 26843, 41216, 41317, 225235, 266856, 14877, 14392, 9549, 321741, 71157, 48035, 84401, 134371, 13785, 24973, 54580, 10393, 15049]"
42033,Def-Con 4,"Two men and a woman circle the globe in a satellite armed with a nuclear device. The third world war breaks out, and a few months later the satellite crashes. They survive the crash but one man gets killed by survivors and the other man gets caught. The woman stays by the remains of the the satellite but is soon caught by evil punks who have taken power.",ScienceFiction,post-apocalyptic dystopia canuxploitation,LenoreZann MauryChaykin KateLynch,PaulDonovan DigbyCook,"[42033, 21283, 10982, 11683, 26672, 613, 264656, 312793, 10179, 75780, 94329, 39183, 89540, 9549, 47941, 43090, 9361, 81005, 159037, 319069, 13260, 34813, 22970, 84401, 11546, 865, 202575, 11973, 30973, 1497, 38543, 46256, 142132, 14631, 294550, 18947, 89708, 71157, 17277, 14585, 8357, 29514, 10865, 157058, 20856, 266034, 1439, 61984, 22617, 27551]"
