movie_id,title,overview,subject,keywords,cast,crew,recom
152747,All Is Lost,"Deep into a solo voyage in the Indian Ocean, an unnamed man (Redford) wakes to find his 39-foot yacht taking on water after a collision with a shipping container left floating on the high seas. With his navigation equipment and radio disabled, the man sails unknowingly into the path of a violent storm. Despite his success in patching the breached hull, his mariner's intuition and a strength that belies his age, the man barely survives the tempest. Using only a sextant and nautical maps to chart his progress, he is forced to rely on ocean currents to carry him into a shipping lane in hopes of hailing a passing vessel. But with the sun unrelenting, sharks circling and his meager supplies dwindling, the ever-resourceful sailor soon finds himself staring his mortality in the face.",Action Adventure Drama,yacht sailor stormatsea unconsciousness liferaft container emergency distress verylittledialogue,RobertRedford,J.C.Chandor,[]
152760,The Monuments Men,"Based on the true story of the greatest treasure hunt in history, The Monuments Men is an action drama focusing on seven over-the-hill, out-of-shape museum directors, artists, architects, curators, and art historians who went to the front lines of WWII to rescue the world’s artistic masterpieces from Nazi thieves and return them to their rightful owners. With the art hidden behind enemy lines, how could these guys hope to succeed?",War Drama History Action,worldwarii nazis arttheft postworldwarii,MattDamon CateBlanchett GeorgeClooney,GeorgeClooney,[]
153158,Underdogs,"In the small village where Amadeo lives there is no one good enough to challenge his skills at Table Football. But, while Amadeo may be a genius as a table football player in real life he's a loser. He's in love with Lara, his childhood friend, but he's so shy that he can't bring himself to confess his love for her. So he just hangs out in his quaint, timeless village. When Amadeo beats the village bully Flash at Table Football. The scene is set for an epic rivalry. Consumed with anger Flash vows to get even and 10 years later he returns as an International Superstar, a Football Icon and Galatico determined to wreak his revenge.",Animation Adventure Romance,soccer,JuanJosu00e9Campanella DiegoRamos PabloRago,JuanJosu00e9Campanella,[]
153397,Restless,A young woman finds out that her mother worked as a spy for the British Secret Service during World War II and has been on the run ever since.,TVMovie Romance Drama,spy war britishsecretservice,HayleyAtwell RufusSewell MichelleDockery,EdwardHall,[]
153518,The Angry Birds Movie,"An island populated entirely by happy, flightless birds or almost entirely. In this paradise, Red, a bird with a temper problem, speedy Chuck, and the volatile Bomb have always been outsiders. But when the island is visited by mysterious green piggies, it’s up to these unlikely outcasts to figure out what the pigs are up to.",Family Animation,island bird pig talkinganimal basedonvideogame angermanagement 3d,JasonSudeikis JoshGad DannyMcBride,FergalReilly ClayKaytis,[]
153795,Straight A's,"Pressured by his deceased mother's ghost to return home to the family he abandoned, a former addict grabs a bag of pills and a sack of marijuana and hits the road to Shreveport.",Comedy Drama,brotherbrotherrelationship drugaddiction sister-in-law,AnnaPaquin RyanPhillippe LukeWilson,JamesCox,[]
156022,The Equalizer,"In The Equalizer, Denzel Washington plays McCall, a man who believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when McCall meets Teri (Chloë Grace Moretz), a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",Thriller Action Crime,corruption assassin hostage fbi hitman russian securitycamera sadism vigilante sociopath revenge suspense organizedcrime gore gangster violence teenageprostitute commando interrogation surveillance exsoldier fakeddeath loner callgirl blackops handtohandcombat mysteriouspast,DenzelWashington MartonCsokas Chlou00ebGraceMoretz,AntoineFuqua,[]
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,"After a stint in a psychiatric hospital, a young woman returns to the house where her father killed the entire cast of The Artist during his exorcism.",Comedy,parody horrorcomedy,KathrynFiore FlipSchultz OliviaAlexander,CraigMoss,[]
157185,Tin Can Man,"Recently dumped by his girlfirend for another man, working in a job he hates, things could be better for Peter. One night, while he is alone in his apartment, there is a knock on the door. His life will never be the same again.",Horror,homeinvasion,MichaelParle EmmaElizaRegan PatrickO'Donnell,IvanKavanagh,[]
157293,ABCD (Any Body Can Dance),"When a capable dancer is provoked by the evil design of his employer, naturally he will be out to prove his mettle.",Drama Music,underdog competition dance musical drama,PrabhuDeva GaneshAcharya KayKayMenon,RemoD'Souza,[]
157336,Interstellar,Interstellar chronicles the adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,Adventure Drama ScienceFiction,savingtheworld artificialintelligence fathersonrelationship singleparent nasa expedition wormhole spacetravel famine blackhole dystopia raceagainsttime quantummechanics spaceship space rescue familyrelationships farmhouse robot astronaut scientist fatherdaughterrelationship singlefather farmer spacestation imax astrophysics zerogravity courage timeparadox relativity,MatthewMcConaughey JessicaChastain AnneHathaway,ChristopherNolan,[]
157353,Transcendence,"Two leading computer scientists work toward their goal of Technological Singularity, as a radical anti-technology organization fights to prevent them from creating a world where computers can transcend the abilities of the human brain.",Thriller ScienceFiction Drama Mystery,artificialintelligence technology nanotechnology computervirus supercomputer resurrection love mindcontrol terrorism scientist extremist moraldilemma computerscientist mindtransfer quantumcomputer minduploading,JohnnyDepp PaulBettany RebeccaHall,WallyPfister,[]
157354,Fruitvale Station,"The true story of Oscar, a 22-year-old Bay Area resident, who crosses paths with friends, enemies, family, and strangers on the last day of 2008.",Drama,policebrutality basedontruestory racism docudrama dayinalife,MichaelB.Jordan OctaviaSpencer MelonieDiaz,RyanCoogler,[]
157386,The Spectacular Now,"A hard-partying high school senior's philosophy on life changes when he meets the not-so-typical ""nice girl.""",Comedy Drama Romance,alcoholism comingofage teenager highschoolstudent basedonyoungadultnovel,MilesTeller ShaileneWoodley BrieLarson,JamesPonsoldt,[]
157422,The Wicked Within,"After a year passes since the sudden death of a child, a family gathering takes place whilst unexplainable events occur. Tension over peculiar circumstances cracks the veneer of cordiality and dark secrets emerge.",Horror,,SiennaGuillory GianniCapaldi EnzoCilenti,JayAlaimo,[]
157544,The Vatican Tapes,"In a highly secured vault deep within the walls of Vatican City, the Catholic Church holds thousands of old films and video footage documenting exorcisms/supposed exorcisms and other unexplained religious phenomena they feel the world is not ready to see. This is the first tape - Case 83-G - stolen from these archives and exposed to the public by an anonymous source.",Thriller Horror,exorcism anti-christ exorcist,OliviaTaylorDudley MichaelPeu00f1a DjimonHounsou,MarkNeveldine,[]
157547,Oculus,A woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon.,Horror,hallucination supernatural mirror skepticism ghost,KarenGillan BrentonThwaites KateeSackhoff,MikeFlanagan,[]
157841,The Young and Prodigious T.S. Spivet,A 12-year-old cartographer secretly leaves his family's ranch in Montana where he lives with his cowboy father and scientist mother and travels across the country on board a freight train to receive an award at the Smithsonian Institute.,Adventure Drama Family,train cartographer,KyleCatlett HelenaBonhamCarter JudyDavis,Jean-PierreJeunet,[]
157847,Joe,The rough-hewn boss of a lumber crew courts trouble when he steps in to protect the youngest member of his team from an abusive father.,Drama,childabuse prostitute bar brothel snake rain pedophilia bridge beer police wine fellatio truck woods murder dogfight cigarsmoking underagedrinking teenager facialscar alcoholic ex-con cigarettelighter grocerystore shot searchfordog trees dirtroad assaultinganofficer gallonofwater,NicolasCage TyeSheridan RonnieGeneBlevins,DavidGordonGreen,[]
157849,A Most Wanted Man,"When a half-Chechen, half-Russian, tortured half-to-death immigrant turns up in Hamburg's Islamic community, laying claim to his father's ill gotten fortune, both German and US security agencies take a close interest: as the clock ticks down and the stakes rise, the race is on to establish this most wanted man's true identity - oppressed victim or destruction-bent extremist?",Thriller,terror muslim intelligence immigrant torture surveillance security,PhilipSeymourHoffman RachelMcAdams RobinWright,AntonCorbijn,[]
